interaction_id,duration_sec,outcome,escalated_flag,resolved_flag,friction_level,next_steps,ai_memo_text,timestamp,customer_id,rep_id,subreason,aht_sec,aht_min,profanity_count,repeat_7d_flag,repeat_30d_flag,fcr_7d_flag,fcr_30d_flag,trust_score,profanity,subreason_std,outcome_std
NW-20251014-0000840,357,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T00:58:28] Interaction NW-20251014-0000840 | Cust=C0000001 | Rep=REP00137 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T00:58:28,C0000001,REP00137,Availability,357,5.95,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20260105-0013847,222,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-05T08:43:57] Interaction NW-20260105-0013847 | Cust=C0000465 | Rep=REP00195 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-05T08:43:57,C0000465,REP00195,Equipment,222,3.7,0,0,0,1,1,67,0,Other: Equipment,Pending-Monitor
NW-20251212-0013859,477,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-12T07:19:11] Interaction NW-20251212-0013859 | Cust=C0000468 | Rep=REP00064 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Collected timestamps + locations for pattern documentation.; Created trouble ticket with documented reproduction details.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-12T07:19:11,C0000468,REP00064,Availability (including rural call completion),477,7.95,0,0,1,1,0,61,0,Rural Call Completion,Pending-Monitor
NW-20260110-0009011,728,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-10T13:50:51] Interaction NW-20260110-0009011 | Cust=C0000468 | Rep=REP00023 | Reason=Unauthorized Charges | Signals(tone=frustrated, friction=0.35). Customer reports an unrecognized/unauthorized charge and requests dispute + account protection. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Recommended PIN/passcode update and account security checks.; Added account notes and prevention guidance.; Initiated dispute workflow for unrecognized charges.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-10T13:50:51,C0000468,REP00023,Cramming (unauthorized charges on your phone bill),728,12.13,0,0,0,1,1,67,0,Unauthorized Charges,Pending-Monitor
NW-20251121-0010743,375,Resolved,0,1,0.3634,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-11-21T18:49:37] Interaction NW-20251121-0010743 | Cust=C0000469 | Rep=REP00226 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.363). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Verified account status and line provisioning (SIM/eSIM).; Collected timestamps + locations for pattern documentation.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-11-21T18:49:37,C0000469,REP00226,Availability (including rural call completion),375,6.25,0,0,0,1,1,76.65,0,Rural Call Completion,Resolved
NW-20251225-0015250,200,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-25T23:45:45] Interaction NW-20251225-0015250 | Cust=C0000469 | Rep=REP00049 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Collected timestamps + locations for pattern documentation.; Created trouble ticket with documented reproduction details.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-25T23:45:45,C0000469,REP00049,Interference (including signal jammers),200,3.33,0,1,1,0,0,51,0,Coverage / Dropped Calls,Pending-Monitor
NW-20260101-0017973,296,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-01T11:03:54] Interaction NW-20260101-0017973 | Cust=C0000469 | Rep=REP00053 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).; Checked for known outages/maintenance impacting the customer area.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-01T11:03:54,C0000469,REP00053,Availability (including rural call completion),296,4.93,0,0,1,1,0,61,0,Rural Call Completion,Pending-Monitor
NW-20260117-0007911,502,Resolved,0,1,0.3709,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2026-01-17T06:26:29] Interaction NW-20260117-0007911 | Cust=C0000469 | Rep=REP00108 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.371). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Checked for known outages/maintenance impacting the customer area.; Verified account status and line provisioning (SIM/eSIM).; Collected timestamps + locations for pattern documentation.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2026-01-17T06:26:29,C0000469,REP00108,Availability,502,8.37,0,0,0,1,1,76.31,0,Coverage / Service Availability,Resolved
NW-20251121-0009412,369,Resolved,0,1,0.3834,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-11-21T11:13:55] Interaction NW-20251121-0009412 | Cust=C0000470 | Rep=REP00245 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.383). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Collected timestamps + locations for pattern documentation.; Created trouble ticket with documented reproduction details.; Verified account status and line provisioning (SIM/eSIM).; Guided device network refresh (restart/airplane mode).. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-11-21T11:13:55,C0000470,REP00245,Availability (including rural call completion),369,6.15,0,0,0,1,1,75.75,0,Rural Call Completion,Resolved
NW-20251009-0018279,598,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-09T01:24:28] Interaction NW-20251009-0018279 | Cust=C0000471 | Rep=REP00201 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Checked promo eligibility and effective dates.; Reviewed bill line items and service charges.; Confirmed discount prerequisites (autopay/paperless).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-09T01:24:28,C0000471,REP00201,Billing,598,9.97,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251201-0003941,467,Resolved,0,1,0.2193,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2025-12-01T05:58:11] Interaction NW-20251201-0003941 | Cust=C0000471 | Rep=REP00065 | Reason=Number Spoofing | Signals(tone=calm, friction=0.219). Customer reports number spoofing: others claim they received calls they did not place. Resolved during interaction. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2025-12-01T05:58:11,C0000471,REP00065,Telemarketing (including do not call and spoofing),467,7.78,0,0,0,1,1,83.13,0,Number Spoofing,Resolved
NW-20260115-0005552,697,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-15T13:00:42] Interaction NW-20260115-0005552 | Cust=C0000471 | Rep=REP00196 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-15T13:00:42,C0000471,REP00196,Telemarketing (including do not call and spoofing),697,11.62,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251111-0003548,686,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-11T13:46:42] Interaction NW-20251111-0003548 | Cust=C0000472 | Rep=REP00024 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Created trouble ticket with documented reproduction details.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Verified account status and line provisioning (SIM/eSIM).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-11T13:46:42,C0000472,REP00024,Availability (including rural call completion),686,11.43,0,0,1,1,0,61,0,Rural Call Completion,Pending-Monitor
NW-20251123-0012810,625,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-23T10:38:52] Interaction NW-20251123-0012810 | Cust=C0000472 | Rep=REP00182 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Confirmed discount prerequisites (autopay/paperless).; Explained proration/plan change timing if applicable.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-23T10:38:52,C0000472,REP00182,Billing,625,10.42,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251205-0012170,742,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-05T12:05:11] Interaction NW-20251205-0012170 | Cust=C0000472 | Rep=REP00120 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Confirmed discount prerequisites (autopay/paperless).; Reviewed bill line items and service charges.; Checked promo eligibility and effective dates.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-05T12:05:11,C0000472,REP00120,Billing,742,12.37,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
